기준일,시군구명,구분,품목,규격 및 단위,물가동향,데이터기준일자
2023-05-14,권선구,수산물(4),고등어,"자반고등어 30cm,1마리",4566 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),설렁탕,1인분(보통),9433 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",8400 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),비빕밥,1인분(보통),8000 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),갈비탕,1인분(보통),12200 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14600 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),김치찌개,1인분(보통),7100 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),된장찌개,1인분(보통),6950 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",15750 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",14709 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",42656 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14230 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6350 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7900 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",22100 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",15357 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",8822 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4329 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16830 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3680 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4030 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17656 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7150 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3778 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",2950 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7267 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4000 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8667 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",12100 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",14800 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",44000 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10100 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,170500 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",35714 ,2023-05-26
2023-05-14,팔달구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14333 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",9250 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",5250 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",175667 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",23800 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",8575 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",14000 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1156 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",6750 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",18125 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",531 ,2023-05-26
2023-05-14,팔달구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",135662 ,2023-05-26
2023-05-14,팔달구,생필품 요금(농산물 8),사과,"상품, 1개",2262 ,2023-05-26
2023-05-14,팔달구,생필품 요금(농산물 8),배,"상품, 1개",3356 ,2023-05-26
2023-05-14,팔달구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",4739 ,2023-05-26
2023-05-14,팔달구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",2034 ,2023-05-26
2023-05-14,팔달구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",3648 ,2023-05-26
2023-05-14,팔달구,생필품 요금(농산물 8),상추,"적상추 ,100g",1220 ,2023-05-26
2023-05-14,팔달구,생필품 요금(농산물 8),오이,"다다기오이,1개",779 ,2023-05-26
2023-05-14,팔달구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1567 ,2023-05-26
2023-05-14,팔달구,축산물(4),쇠고기,"한우불고기(1등급), 600g",29218 ,2023-05-26
2023-05-14,팔달구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",17936 ,2023-05-26
2023-05-14,팔달구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8449 ,2023-05-26
2023-05-14,팔달구,축산물(4),달걀,"10개입, 1판 10개",3784 ,2023-05-26
2023-05-14,팔달구,수산물(4),갈치,"생물(60cm), 1마리",8197 ,2023-05-26
2023-05-14,팔달구,수산물(4),동태,"냉동, 1kg, 1마리",3356 ,2023-05-26
2023-05-14,팔달구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4275 ,2023-05-26
2023-05-14,팔달구,수산물(4),고등어,"자반고등어 30cm,1마리",3544 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),설렁탕,1인분(보통),9600 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7900 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),비빕밥,1인분(보통),7850 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),갈비탕,1인분(보통),13000 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14400 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),김치찌개,1인분(보통),8000 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),된장찌개,1인분(보통),7625 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",17771 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15329 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",41834 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,15322 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6050 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),7950 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",20000 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",16314 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",9260 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4289 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16267 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",3340 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),국산차(외식),녹차 1잔,4033 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17000 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7611 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,3650 ,2023-05-26
2023-05-14,영통구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",3170 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7050 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4800 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",9000 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11778 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",16100 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",46500 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10333 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,123333 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",65000 ,2023-05-26
2023-05-14,영통구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",14333 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",4000 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",6067 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",305500 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",27222 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",10125 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1157 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",8310 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",24396 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",667 ,2023-05-26
2023-05-14,영통구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",138414 ,2023-05-26
2023-05-14,영통구,생필품 요금(농산물 8),사과,"상품, 1개",2047 ,2023-05-26
2023-05-14,영통구,생필품 요금(농산물 8),배,"상품, 1개",2641 ,2023-05-26
2023-05-14,영통구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",3979 ,2023-05-26
2023-05-14,영통구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",1775 ,2023-05-26
2023-05-14,영통구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",4072 ,2023-05-26
2023-05-14,영통구,생필품 요금(농산물 8),상추,"적상추 ,100g",1616 ,2023-05-26
2023-05-14,영통구,생필품 요금(농산물 8),오이,"다다기오이,1개",864 ,2023-05-26
2023-05-14,영통구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1546 ,2023-05-26
2023-05-14,영통구,축산물(4),쇠고기,"한우불고기(1등급), 600g",29256 ,2023-05-26
2023-05-14,영통구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",17749 ,2023-05-26
2023-05-14,영통구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8835 ,2023-05-26
2023-05-14,영통구,축산물(4),달걀,"10개입, 1판 10개",3653 ,2023-05-26
2023-05-14,영통구,수산물(4),갈치,"생물(60cm), 1마리",9248 ,2023-05-26
2023-05-14,영통구,수산물(4),동태,"냉동, 1kg, 1마리",4340 ,2023-05-26
2023-05-14,영통구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4080 ,2023-05-26
2023-05-14,영통구,수산물(4),고등어,"자반고등어 30cm,1마리",3641 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),설렁탕,1인분(보통),9125 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),냉면,"물냉면,1인분(보통)",7889 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),비빕밥,1인분(보통),7450 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),갈비탕,1인분(보통),11950 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),삼계탕,"닭 1마리,1인분(보통)",14556 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),김치찌개,1인분(보통),7450 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),된장찌개,1인분(보통),7150 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),불고기,"쇠고기 200g(국내산육우), 공기밥 제외",13938 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),삼겹살(외식),"돼지고기 200g(국내산), 공기밥 제외",15830 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),등심구이(외식),"쇠고기 200g(한우, 1+), 1인분",50403 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),돼지갈비(외식),국내산 200g,14966 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),짜장면,중화요리점 1그릇(보통),6350 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),짬뽕,중화요리점 1그릇(보통),8250 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),탕수육,"중화요리점 1그릇(중, 돼지고기)",22890 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),생선초밥,"일식집 1인분, 활어기준",13820 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),돈까스,"돈까스(국내산) 식당, 1인분",7600 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),햄버거,"전문점, 불고기 버거 1개",4525 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),피자,"전문점, 불고기 피자, 기본형(레귤러)",16790 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),커피(외식),"커피전문점, 일반 원두커피 1잔",2530 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),국산차(외식),녹차 1잔,3830 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),치킨,"튀김통닭, 후라이드",17430 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),칼국수,칼국수 전문점 1그릇,7550 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),조리라면(외식),분식집 1인분,4350 ,2023-05-26
2023-05-24,장안구,개인서비스요금(외식비),김밥,"일반김밥, 1줄",3100 ,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",세탁료,"신사복, 상하 드라이클리닝 1회",7650 ,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",의복수선료,"신사복 하의길의 수단(바지밑단줄임), 1회",4200 ,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",목욕료,"일반 대중탕, 성인1회",8750 ,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",이용료,"성인남성이발, 중류급 1회",11700 ,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",미용료(커트),"성인여자커트, 중류급 1회(주택,아파트단지 등 일반업소)",12900 ,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",미용료(파마),"성인여자 기본, 중류급 1회(주택,아파트단지 등 일반업소_)",38000 ,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",찜질방이용료,성인1회(찜질복 대여료 포함),10875 ,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",숙박(호텔),관광호텔 1급 기준 대여료 포함,,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",숙박(여관),"갑류, 독방 1박, 욕실부설, 1일",40833 ,2023-05-26
2023-05-24,장안구,"(세탁업,이미용업,숙박업등)",콘도이용료,"약 82.65㎡ 회원기준,1일 사용기준",,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),영화관람료,"주중 상영시간, 1매(입장세 및 문예진흥기금 포함)",13500 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),수영장이용료,"성인일반 입장료(체육기금포함),1회",10000 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),볼링장이용료,"일반인, 평일 오후시간(신발제외), 1시간",4375 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),골프연습장이용료,"초급반(남자),회비 레슨비(진흥기금 포함,의복 및 신발제외), 1개월",234000 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),노래방이용료,"일반인, 저녁시간대,일반실,1시간",29500 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),당구장이용료,"쿠션 당구대, 일반인, 저녁시간 1시간",9480 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),운동경기관람료,"성인 경기입장료(축구,야구 등), 1회",12000 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),PC방 이용료,기본시간 1회,1230 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),택배수수료,"무게 20kg이하, 타지역 1개",7650 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),사진촬영료,"반명함판 컬러 3*4㎝, 1조(8매)",19333 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),사진인화료,"디지털 사진인화요금(현상료 포함), 1매",488 ,2023-05-26
2023-05-24,장안구,개인서비스요금(기타),공동주택관리비,"아파트, 개별부담금 제외한 전금액",158122 ,2023-05-26
2023-05-24,장안구,생필품 요금(농산물 8),사과,"상품, 1개",1939 ,2023-05-26
2023-05-24,장안구,생필품 요금(농산물 8),배,"상품, 1개",2623 ,2023-05-26
2023-05-24,장안구,생필품 요금(농산물 8),배추,"2kg(중간크기), 1포기",4164 ,2023-05-26
2023-05-24,장안구,생필품 요금(농산물 8),무,"1kg, 잎 없는것",2224 ,2023-05-26
2023-05-24,장안구,생필품 요금(농산물 8),양파,"작은망(까지않은것 1.5kg), 1망",3736 ,2023-05-26
2023-05-24,장안구,생필품 요금(농산물 8),상추,"적상추 ,100g",1108 ,2023-05-26
2023-05-24,장안구,생필품 요금(농산물 8),오이,"다다기오이,1개",647 ,2023-05-26
2023-05-24,장안구,생필품 요금(농산물 8),호박,"애호박(중), 1개",1383 ,2023-05-26
2023-05-24,장안구,축산물(4),쇠고기,"한우불고기(1등급), 600g",30960 ,2023-05-26
2023-05-24,장안구,축산물(4),돼지고기,"생삼겹살(국내산), 600g",19388 ,2023-05-26
2023-05-24,장안구,축산물(4),닭고기,"육계(국내산), 1마리(1kg)",8901 ,2023-05-26
2023-05-24,장안구,축산물(4),달걀,"10개입, 1판 10개",3938 ,2023-05-26
2023-05-24,장안구,수산물(4),갈치,"생물(60cm), 1마리",8520 ,2023-05-26
2023-05-24,장안구,수산물(4),동태,"냉동, 1kg, 1마리",3200 ,2023-05-26
2023-05-24,장안구,수산물(4),오징어,"물오징어(생물) 25cm, 1마리",4593 ,2023-05-26
